rpid,parent
3062993474,3062963646
3062989178,3062963646
3063000083,3062963646
3062994720,3062963646
3063089010,3062994720
3063122070,3062994720
3063119366,3062988820
3063150645,3062989178
3063172772,3063089010
3063215565,3062963646
3063226185,3063172772
3063237856,3063172772
3063292028,3063122070
3673668479,3635652147
3643799375,3640928936
3640928936,3635652147
3443890275,3443537640
3445654212,3443537640
3453164335,3443537640
3454156309,3443537640
3457639041,3443537640
3212085493,3160282106
3160282106,3156184992
3084698572,3079067362
3080250007,3079067362
3080230446,3079067362
3081899520,3078691135
3080045706,3078691135
3078968488,3078691135
3070437166,3069526928
3068913168,3068904461
3070266134,3068393435
3069064277,3068393435
3068550742,3068393435
3066933117,3065737987
3065817414,3065737987
3063457407,3063444950
3063460985,3063444950
3063461229,3063444950
3063467455,3063461229
3063464524,3063444950
3063475008,3063444950
3063495875,3063475008
3063559694,3063467455
3063587191,3063559694
3063588087,3063461229
3063591277,3063559694
3067300484,3063444950
3067334122,3067300484
3143461406,3061905283
3061905283,3061392896
3061393158,3061392896
3061423928,3061361054
3065360167,3065338251
3067217050,3065287697
3068591107,3067217050
3068676465,3068591107
3068689389,3068591107
3068709096,3068591107
3069997917,3068709096
3070004880,3068709096
3070786245,3070004880
3070783710,3070004880
3070790108,3070004880
3070794019,3070004880
3072258225,3070790108
3072271894,3070790108
3072303006,3070790108
3074532870,3074345813
3074784249,3074345813
3074792724,3074345813
3074820507,3074345813
3075527920,3074345813
3075766629,3074345813
3081996414,3074345813
3889034743,3883822135
3893147211,3883822135
3896265480,3883822135
3896300093,3883822135
3919229215,3883822135
3964873813,3883822135
3065207292,3065167464
3065367234,3065167464
3067274389,3065207292
3067285225,3065367234
3067679276,3067274389
3068291381,3067274389
3068311520,3067274389
3068376812,3068311520
3073300746,3065167464
3062998237,3062904001
3062904001,3062554755
3858032187,3791475274
3824263659,3791475274
3798440626,3783223225
3721681338,3709183215
3677564299,3676022752
3762373621,3657099918
3753926928,3753738291
3753738291,3647374035
3683040514,3647374035
3592271566,3587417849
3527676170,3520575740
3534183760,3520575740
3534189221,3520575740
3534617384,3534183760
3534755014,3534617384
3534765674,3534617384
3536195483,3534765674
3673730812,3520575740
3674071263,3520575740
3500707392,3499948020
3503971768,3499948020
3518604578,3499948020
3519958313,3499948020
3492654504,3491648083
3493471531,3491065754
3494294380,3493471531
3496309878,3493471531
3506510761,3496309878
3484734065,3484327151
3510039043,3482726476
3489117028,3482726476
3483186919,3482726476
3473060749,3471581076
3471666246,3471581076
3471380343,3468303992
3474393053,3471380343
3465547428,3462807980
3463416102,3462807980
3465816302,3463496350
3463496350,3460907490
3460908528,3460761914
3465585135,3459804638
3455481880,3455401047
3453752082,3453034582
3453772312,3453034582
3455119777,3453034582
3455119917,3453752082
3460370345,3453752082
3460373872,3453772312
3460402914,3453752082
3460421080,3453772312
3457637396,3452462737
3456554225,3452462737
3450727691,3450384589
3453217395,3450384589
3453431762,3453217395
3454137314,3453431762
3454379722,3454137314
3446366586,3445616938
3451787782,3445616938
3454150596,3445616938
3454549592,3454150596
3455027132,3454549592
3444101238,3441760875
3444106807,3441114825
3426450544,3425020706
3427367157,3426450544
3394395549,3359362369
3359598323,3359362369
3353318120,3344736591
3284483782,3283277298
3284557621,3271919967
3271222319,3265069320
3273800198,3267483070
3267483070,3248903526
3273800198,3267483070
3267483070,3248903526
3243051037,3241231081
3241227938,3241231081
3244241123,3240393889
3293061374,3234807284
3280970306,3267514285
3267514285,3233747145
3244263720,3229175037
3229175037,3227635941
3227056721,3226464153
3227043219,3226464153
3231957389,3224513913
3244282517,3231957389
3244276943,3231957389
3218129127,3211535373
3210575476,3208651473
3216811317,3210575476
3216818140,3210575476
3216814956,3210575476
3211295603,3210428184
3210428184,3205052721
3192928388,3192146069
3192969742,3192928388
3192928388,3192146069
3192969742,3192928388
3187722010,3187242885
3186217699,3184302593
3184818127,3184302593
3209427484,3181640373
3184846099,3181193666
3186907318,3178914995
3178066817,3177122906
3219733655,3206007796
3206007796,3170592825
3186241704,3169927575
3219733655,3206007796
3206007796,3170592825
3186241704,3169927575
3215150254,3167434686
3164289222,3163960882
3163726132,3163588860
3163588860,3163215513
3167512984,3166459108
3166459108,3161615404
3166541976,3160531886
3167671095,3166541976
3162756116,3157147917
3157387993,3157147917
3157248242,3156743144
3153850246,3153342999
3154235291,3153342999
3155074765,3154235291
3161512123,3155074765
3146349389,3146323872
3146323872,3144963491
3141192767,3139817695
3139470699,3139235198
3140381661,3139470699
3140972389,3139235198
3144669582,3140972389
3139041847,3138861941
3141195282,3138158999
3154401291,3154285381
3154285381,3137192314
3132153544,3131342746
3132181649,3129486071
3128099217,3127372401
3127799205,3127372401
3128099217,3127372401
3127799205,3127372401
3124932876,3122859071
3122859071,3120801581
3121848525,3115391695
3118291706,3111662482
3118291706,3111662482
3135778548,3098315358
3101263457,3098315358
3103391445,3094875973
3096820169,3094875973
3094409368,3094080595
3097436870,3093248018
3093483978,3093248018
3095482530,3093505393
3093505393,3092261231
3089885669,3089853485
3281441474,3089885669
3097140799,3089885669
3093520173,3089229688
3091821564,3088547923
3089625251,3088455394
3088561735,3087732227
3089639473,3088561735
3090032248,3089639473
3090536391,3088561735
3090883076,3090032248
3091008178,3090883076
3091188698,3087732227
3087740587,3087707057
3087761309,3087707057
3087891053,3087707057
3089133863,3087707057
3089137700,3087498346
3088557619,3087323204
3088987909,3088557619
3089650908,3088557619
3090863171,3088557619
3091018914,3090863171
3091104995,3091018914
3091592077,3088557619
3091650236,3091018914
3089145484,3087249789
3088558683,3086773427
3088997373,3088558683
3089076845,3088997373
3092159323,3086773427
3093198763,3092159323
3088551119,3085720811
3086690262,3085720811
3089417131,3088590399
3088590399,3084766815
3084766815,3084601275
3084249734,3084208142
3084610055,3084208142
3085995580,3084249734
3085988203,3084610055
3089655441,3084208142
3089738824,3089655441
3088948290,3084025468
3087054516,3084025468
3085013773,3084025468
3084291049,3083039488
3083039488,3082883692
3084291049,3083039488
3083039488,3082883692
3084041309,3081957359
3081952709,3081862894
3082387412,3082177448
3082177448,3081691263
3081691263,3081593344
3081353046,3081334038
3083397054,3080808903
3080808903,3080258702
3080258702,3079968837
3080043267,3078625963
3078294224,3078141038
3080043267,3078625963
3078294224,3078141038
3079357599,3078024907
3078324281,3078005570
3078393503,3078005570
3078464432,3078324281
3078467840,3078324281
3077690066,3077674807
3077793404,3077674807
3077839898,3077793404
3077990550,3077674807
3078404923,3077990550
3080442031,3078404923
3083737018,3080442031
3078208818,3077281416
3076973221,3075611504
3075611504,3075509111
3075509111,3075478183
3076973221,3075611504
3075611504,3075509111
3075509111,3075478183
3073721687,3073624617
3073681066,3073611486
3073721687,3073624617
3073681066,3073611486
3073059402,3072984090
3089742253,3073344968
3073344968,3072931895
3073749932,3072836353
3072878336,3072821711
3072940771,3072821711
3073057183,3072796511
3073059402,3072984090
3089742253,3073344968
3073344968,3072931895
3073749932,3072836353
3072878336,3072821711
3072940771,3072821711
3073057183,3072796511
3072958272,3072418804
3075149334,3072958272
3076225961,3075149334
3076875288,3076225961
3077030860,3076875288
3071637470,3071563936
3071531097,3071466571
3072116926,3071466571
3072151694,3071531097
3085445764,3072116926
3085445921,3072116926
3072170349,3072153082
3072153082,3071568358
3071568358,3071451148
3071563373,3071450328
3071726141,3071450328
3072164517,3071450328
3072178271,3071450328
3072180264,3071450328
3103476481,3072180264
3071475718,3071251400
3071607110,3071251400
3071696265,3071251400
3072176457,3071251400
3073526609,3071251400
3071475718,3071251400
3071607110,3071251400
3071696265,3071251400
3072176457,3071251400
3073526609,3071251400
3071436893,3071043400
3071191875,3071043400
3071124983,3071031852
3071475684,3070606520
3070688900,3070606520
3070620710,3070606520
3072189859,3071033592
3071033592,3070703475
3070703475,3070574908
3070845300,3070459126
3070459416,3070456842
3070796938,3070460811
3070460811,3070369264
3070349038,3070321895
3070348939,3070321895
3070845300,3070459126
3070459416,3070456842
3070796938,3070460811
3070460811,3070369264
3070349038,3070321895
3070348939,3070321895
3070299354,3070258853
3071576647,3070237659
3070739746,3070237659
3070349250,3070240826
3070247037,3070232395
3070257303,3070247037
3070268352,3070257303
3070364736,3070268352
3070892202,3070247037
3073087504,3070268352
3073302016,3073087504
3073303202,3070892202
3073319517,3070364736
3073596540,3073319517
3073616638,3073319517
3073919619,3073616638
3073940574,3073596540
3071499109,3069919737
3069714894,3069634232
3072577827,3069621401
3069014819,3068990528
3068977739,3068936743
3098007189,3068977739
3069089162,3068936743
3070263187,3068735293
3070263187,3068735293
3068543960,3068439895
3068673475,3068429018
3068311091,3068284557
3068296701,3068279886
3068172903,3068073646
3068172903,3068073646
3068171560,3067830430
3067901270,3067830430
3067824935,3067830430
3068407131,3067746742
3068117653,3067746742
3067870815,3067722098
3067972723,3067870815
3068640976,3067870815
3068633202,3067972723
3068657826,3067870815
3068246246,3067682839
3068407131,3067746742
3068117653,3067746742
3067870815,3067722098
3067972723,3067870815
3068640976,3067870815
3068633202,3067972723
3068657826,3067870815
3068246246,3067682839
3067896845,3067618260
3067630866,3067610011
3067629113,3067630866
3067684235,3067629113
3067704739,3067684235
3067822101,3067704739
3067645787,3067609341
3067644312,3067609341
3067643488,3067609341
3067630006,3067607885
3067768727,3067607885
3067577310,3067540521
3067562795,3067540521
3067262687,3067175929
3067278703,3066798977
3070571230,3067348485
3067348485,3066750792
3066908667,3066750304
3066918095,3066543547
3066761235,3066535942
3067021538,3066535942
3067675551,3067288731
3067288731,3066508149
3067289637,3066507032
3067937394,3066458415
3067463684,3066617167
3066617167,3066458415
3066958972,3066361432
3066407646,3066201101
3065685496,3065660664
3065699577,3065660664
3065722266,3065660664
3065860497,3065685496
3066032624,3065860497
3065746443,3065702163
3065702163,3065618755
3065677644,3065618755
3065746443,3065702163
3065702163,3065618755
3065677644,3065618755
3065584539,3065577101
3065685249,3065565186
3068304344,3065622582
3065622582,3065498449
3065577696,3065493354
3065537598,3065426085
3065403943,3065279364
3065311628,3065279364
3065292114,3065279364
3070098254,3065302364
3065302364,3065263606
3067209661,3065243599
3065606835,3065243599
3065266020,3065186925
3065533172,3065186925
3065210034,3065161589
3065309345,3065161589
3065327688,3065161589
3066035752,3065161589
3066873032,3066035752
3065208573,3065150063
3065167112,3065146108
3065275003,3065146108
3066137851,3065275003
3067357811,3066137851
3070861856,3067357811
3073568334,3070861856
3074329212,3073568334
3065210034,3065161589
3065309345,3065161589
3065327688,3065161589
3066035752,3065161589
3066873032,3066035752
3065208573,3065150063
3065167112,3065146108
3065275003,3065146108
3066137851,3065275003
3067357811,3066137851
3070861856,3067357811
3073568334,3070861856
3074329212,3073568334
3065147942,3065140802
3065262857,3065032596
3066168105,3065022902
3065106628,3065009914
3065095134,3065009914
3065262857,3065032596
3066168105,3065022902
3065106628,3065009914
3065095134,3065009914
3064900625,3064846635
3064908679,3064844850
3065354015,3064908679
3065001395,3064844850
3064900625,3064846635
3064908679,3064844850
3065354015,3064908679
3065001395,3064844850
3064814864,3064817598
3064871679,3064772947
3065023792,3064769245
3064902213,3064769245
3064468493,3064459888
3064492934,3064431802
3064442167,3064431802
3064670171,3064404333
3064449187,3064404333
3064564372,3064383955
3064329361,3064309889
3064357145,3064336992
3064336992,3064299749
3064325260,3064299749
3064298401,3064291077
3064289450,3064290388
3064313703,3064288683
3064329361,3064309889
3064357145,3064336992
3064336992,3064299749
3064325260,3064299749
3064298401,3064291077
3064289450,3064290388
3064313703,3064288683
3064265270,3064196282
3064903224,3064265270
3065052029,3064903224
3065219568,3065052029
3065294424,3065219568
3064310262,3064159058
3064108046,3064065209
3064065209,3064045297
3077601607,3064206742
3064206742,3064018257
3064034250,3064018257
3077601607,3064206742
3064206742,3064018257
3064034250,3064018257
3063993422,3063968238
3064048907,3063957400
3064033688,3063957400
3064028028,3063957400
3064023456,3063935039
3063888943,3063883627
3063900298,3063864121
3063920781,3063864121
3064074472,3063900298
3064078401,3063920781
3063977577,3063794272
3063831708,3063794272
3064031621,3063775029
3063936784,3063775029
3063888010,3063775029
3063851713,3063742708
3063627650,3063609965
3063701444,3063609965
3063941135,3063701444
3064012179,3063941135
3064022402,3063941135
3065659501,3063691333
3063691333,3063658053
3063658053,3063588869
3063627650,3063609965
3063701444,3063609965
3063941135,3063701444
3064012179,3063941135
3064022402,3063941135
3065659501,3063691333
3063691333,3063658053
3063658053,3063588869
3063985359,3063607508
3063607508,3063568777
3063701522,3063562585
3064723062,3063501823
3063572778,3063501823
3065255819,3063675785
3063675785,3063495592
3063536046,3063488958
3063813277,3063702236
3063702236,3063487896
3064723062,3063501823
3063572778,3063501823
3065255819,3063675785
3063675785,3063495592
3063536046,3063488958
3063813277,3063702236
3063702236,3063487896
3063528866,3063438055
3063438055,3063428697
3063422536,3063407494
3063437483,3063404262
3063415614,3063389262
3063422536,3063407494
3063437483,3063404262
3063415614,3063389262
3063478346,3063375151
3063401775,3063372895
3063371864,3063326026
3063368741,3063326026
3063350705,3063323001
3063352658,3063292803
3063321889,3063282658
3063310933,3063282658
3063307661,3063282281
3063281439,3063230269
3063270403,3063216471
3063136635,3063131025
3063219577,3063110519
3063623590,3063219577
3063702344,3063623590
3063774623,3063702344
3064070281,3063774623
3064082447,3064070281
3063196488,3063108182
3063140492,3063084776
3063132893,3063084776
3063140492,3063084776
3063132893,3063084776
3063169830,3063050788
3063027245,3063003075
3063191594,3063027245
3063233243,3063003075
3063636495,3063233243
3063027245,3063003075
3063191594,3063027245
3063233243,3063003075
3063636495,3063233243
3063201454,3062991565
3062983122,3062982973
3063116548,3062978681
3062987827,3062971605
3063048799,3062987827
3063092805,3062971605
3063112765,3062971605
3063722954,3063112765
3063759642,3063722954
3062958982,3062940856
3062958954,3062940856
3062943365,3062927997
3062931754,3062925281
3062971861,3062914666
3062982971,3062971861
3063481006,3062971861
3063753441,3062971861
3062908758,3062903533
3062917475,3062899622
3062967738,3062884668
3062883997,3062866149
3062967966,3062866149
3062969596,3062866149
3063134995,3062883997
3062842369,3062837612
3062863925,3062834335
3062841195,3062834335
3062873780,3062789188
3062789188,3062781260
3062795417,3062780215
3062794725,3062780215
3062873780,3062789188
3062789188,3062781260
3062795417,3062780215
3062794725,3062780215
3062876786,3062765256
3062768902,3062755531
3062850495,3062775909
3062775909,3062755366
3062844954,3062786185
3062786185,3062753934
3062772496,3062738730
3062684530,3062684144
3062699550,3062684144
3062699761,3062684144
3062710660,3062684144
3413153838,3062684144
3062697063,3062679461
3062684530,3062684144
3062699550,3062684144
3062699761,3062684144
3062710660,3062684144
3413153838,3062684144
3062697063,3062679461
3062830092,3062666867
3062661429,3062657631
3062668426,3062646089
3062648968,3062646089
3062676210,3062644075
3062636854,3062632685
3062639876,3062623169
3062634928,3062623169
3062632941,3062623169
3062656856,3062602926
3062653305,3062602926
3062692041,3062653305
3063844253,3062692041
3062767393,3062663676
3062663676,3062601694
3062605997,3062601694
3062750966,3062637187
3062651713,3062594669
3062656856,3062602926
3062653305,3062602926
3062692041,3062653305
3063844253,3062692041
3062767393,3062663676
3062663676,3062601694
3062605997,3062601694
3062750966,3062637187
3062651713,3062594669
3062644513,3062572147
3062644513,3062572147
3062943629,3062894731
3062894731,3062582931
3062582931,3062566418
3062575289,3062545669
3062575289,3062545669
3062568482,3062504355
3062599708,3062503198
3062545016,3062493213
3062599708,3062503198
3062545016,3062493213
3062473158,3062467630
3062484919,3062473158
3062691526,3062465777
3062528342,3062465777
3062480728,3062465777
3062495147,3062443639
3062433860,3062435006
3062453618,3062424287
3062452500,3062424287
3062453189,3062423768
3062433860,3062435006
3062453618,3062424287
3062452500,3062424287
3062453189,3062423768
3062546941,3062421621
3062448473,3062419673
3062560218,3062410135
3062987853,3062397501
3062427978,3062395309
3062501081,3062390256
3062394637,3062363616
3062461175,3062394637
3062474998,3062461175
3062479282,3062461175
3063018536,3062363616
3064066823,3062474998
3064083948,3063018536
3064107560,3063018536
3062353334,3062355510
3062948711,3062886732
3062886732,3062514385
3062514385,3062344252
3062753651,3062347034
3062347034,3062335247
3063031562,3062309327
3062310821,3062297756
3070763296,3062310821
3062315134,3062294269
3062283658,3062257446
3062356970,3062248929
3062280346,3062248929
3062265122,3062236526
3062238253,3062219438
3062229367,3062219438
3062245055,3062219438
3062267602,3062219438
3062280336,3062219438
3062309576,3062219438
3062378890,3062280336
3062215558,3062198563
3062224453,3062198563
3062237441,3062215558
3062273952,3062198563
3062298465,3062215558
3062564129,3062298465
3062397558,3062190899
3062190899,3062091609
3062085242,3062055256
3062081803,3062041768
3062082682,3062041768
3062089485,3062041768
3062099559,3062041768
3062153599,3062041768
3062182053,3062041768
3062037045,3062032991
3062041237,3062032991
3062046161,3062032991
3062191764,3062032991
3062274065,3062191764
3062313157,3061993731
3062020690,3061990193
3062020690,3061990193
3062005699,3061971904
3062236574,3061971904
3063096899,3062236574
3063102582,3062005699
3062375869,3061955149
3062133234,3061941453
3062060463,3061941453
3062053707,3061929537
3062420465,3061922227
3062743774,3061940318
3061940318,3061915469
3062455914,3061887829
3061909247,3061882140
3061880730,3061872494
3061874278,3061866094
3061884762,3061865354
3061880691,3061863451
3061890433,3061862096
3061923814,3061824371
3061824371,3061810379
3061975614,3061778622
3062527386,3061759341
3061998190,3061739028
3061935684,3061720962
3061726144,3061702190
3061796070,3061696370
3061696370,3061688056
3061700342,3061640383
3061871453,3061651433
3061651433,3061637646
3061641634,3061626975
3061718234,3061671512
3061671512,3061617665
3061617665,3061586845
3061622586,3061585733
3061637196,3061583847
3061640357,3061573594
3061604306,3061572747
3062440958,3061620480
3061620480,3061558562
3061682252,3061558242
3061630781,3061558242
3061642944,3061555971
3062617621,3061865325
3061865325,3061790443
3061790443,3061532885
3062617621,3061865325
3061865325,3061790443
3061790443,3061532885
3061785709,3061529301
3063686837,3061785709
3066879484,3063686837
3067184556,3066879484
3068351724,3067184556
3073198168,3068351724
3061597166,3061516776
3061502790,3061501102
3061582069,3061487157
3061485069,3061475439
3061513279,3061443433
3061421879,3061420807
3062360173,3061497681
3061497681,3061420617
3061408156,3061416502
3061493879,3061414500
3061408175,3061412364
3061409445,3061408969
3061404842,3061404711
3061394696,3061403386
3061398334,3061402311
3061480717,3061398657
3061401866,3061392741
3061401797,3061392658
3061391921,3061389013
3061457023,3061381532
3061384448,3061379398
3061388338,3061378437
3061377591,3061377090
3061385133,3061375345
3061385133,3061375345
3061374861,3061374555
3061437484,3061371936
3061439105,3061368354
3061449781,3061366598
3061375212,3061364212
3111844540,3061359954
3111844540,3061359954
3216386345,3215334089
3233795803,3215334089
3216783598,3215334089
3139939258,3138071556
3139834847,3136763713
3138071556,3136763713
3081106404,3081094607
3065912268,3065859157
3066120045,3065859157
3066668448,3066120045
3066702750,3066668448
3063671850,3063656739
3063761011,3063656739
3063780895,3063656739
3063801161,3063656739
3063896862,3063656739
3064615352,3063780895
3064644837,3063896862
3706051439,3700773377
3733877893,3700773377
3527274559,3514813815
3517564646,3508086561
3518462662,3517564646
3518466685,3517564646
3518467047,3517564646
3518464363,3517564646
3518470794,3517564646
3518476286,3517564646
3518721988,3518476286
3518718170,3518476286
3518714766,3518476286
3518726973,3518476286
3518747590,3518476286
3518758190,3518470794
3526963077,3518464363
3527946940,3508086561
3497602081,3493824756
3586313474,3493824756
3444918142,3401541420
3401541420,3401025159
3401025159,3396459154
3156023940,3152611434
3137515198,3137287556
3137641584,3137515198
3141745976,3137515198
3141795116,3141745976
3142907294,3137287556
3152725893,3137287556
3121020295,3119598656
3119598656,3115866252
3118419805,3115866252
3108511381,3105511510
3091377079,3089817549
3094012180,3091377079
3094012921,3091377079
3100668638,3094012180
3107310606,3089817549
3107315496,3089817549
3089933602,3086312774
3075883859,3075717212
3076453315,3075717212
3081953274,3075012217
3075406299,3075012217
3071468445,3071428347
3071476778,3071468445
3071583126,3071428347
3072164961,3071476778
3073246021,3072164961
3072610161,3070299323
3070881950,3070299323
3070416216,3070299323
3068995698,3068899926
3064431033,3064411768
3064523856,3064411768
3064535243,3064411768
3064545440,3064411768
3064548441,3064411768
3064560994,3064545440
3064584205,3064545440
3064637709,3064545440
3064638315,3064584205
3064659523,3064584205
3064711017,3064637709
3065077206,3064411768
3066533497,3064638315
3066539383,3064638315
3064473557,3064049689
3063891265,3063787394
3064167558,3063654648
3063775640,3063654648
3063667106,3063648773
3063685824,3063648773
3063687164,3063648773
3063684354,3063648773
3063705007,3063648773
3063714817,3063648773
3063727781,3063648773
3063733854,3063687164
3063756496,3063648773
3063765631,3063705007
3063772282,3063648773
3063787336,3063684354
3063797776,3063648773
3063810974,3063648773
3063836577,3063727781
3063865810,3063810974
3063935372,3063797776
3063960245,3063935372
3064513066,3063648773
3066872682,3063733854
3063579546,3063566337
3063598144,3063566337
3063607102,3063566337
3063612015,3063566337
3063675615,3063566337
3063777967,3063566337
3063482377,3063475189
3063518394,3063482377
3063626484,3063505704
3063704071,3063475189
3063863897,3063626484
3063874963,3063505704
3063947991,3063874963
3063457487,3063426185
3063468126,3063426185
3063485923,3063450743
3063491672,3063426185
3063533402,3063426185
3063583740,3063560244
3062969823,3062925155
3062771944,3062755003
3063579546,3063566337
3063598144,3063566337
3063607102,3063566337
3063612015,3063566337
3063675615,3063566337
3063777967,3063566337
3063482377,3063475189
3063518394,3063482377
3063626484,3063505704
3063704071,3063475189
3063863897,3063626484
3063874963,3063505704
3063947991,3063874963
3063457487,3063426185
3063468126,3063426185
3063485923,3063450743
3063491672,3063426185
3063533402,3063426185
3063583740,3063560244
3062969823,3062925155
3062771944,3062755003
3062210996,3062153072
3062153072,3062151049
3061811324,3061798932
3061813642,3061798932
3061820483,3061798932
3061833762,3061820483
3061829765,3061820483
3061837338,3061798932
3061837394,3061798932
3061841864,3061813642
3061862161,3061798932
3061863994,3061837394
3061871433,3061837394
3061873470,3061862161
3061924504,3061841864
3061935569,3061873470
3061946415,3061935569
3061949846,3061798932
3061957366,3061798932
3061996833,3061946415
3062078823,3061949846
3062475871,3061820483
3062598564,3062475871
3067284079,3061798932
3158911895,3133993181
3158903222,3133993181
3137193579,3133993181
3068216806,3068194875
3068244046,3068194875
3068284204,3068194875
3068296820,3068194875
3066520766,3066458243
3066720747,3066458243
3066729620,3066458243
3066816042,3066458243
3066946898,3066458243
3066961646,3066458243
3067026731,3066458243
3069207658,3066946898
3069209786,3066720747
3069217641,3066520766
3069565972,3066458243
3064285744,3064264432
3064319993,3064264432
3064465448,3064264432
3065126491,3064319993
3065127716,3064285744
3065643243,3065127716
3062905693,3062892817
3062914536,3062892817
3062963920,3062892817
3062988573,3062892817
3429606783,3411326412
3459300749,3411326412
3449622596,3411326412
3256526221,3253415755
3256914979,3253415755
3259821690,3256914979
3260011403,3256914979
3261456406,3259821690
3267464366,3256914979
3268151085,3267464366
3076190006,3076175136
3077271659,3076175136
3076259737,3076175136
3070450977,3070365407
3070473165,3070365407
3070558229,3070473165
3070603559,3070558229
3070626679,3070558229
3070623712,3070558229
3070872419,3070365407
3070873865,3070558229
3070885158,3070558229
3071103969,3070365407
3072536082,3071103969
3072573194,3070365407
3073974327,3070558229
3067732034,3067717328
3067734970,3067717328
3067765294,3067717328
3067827406,3067717328
3067848736,3067717328
3067880826,3067827406
3067895166,3067848736
3067921385,3067717328
3068020336,3067717328
3068026578,3067717328
3068093294,3067717328
3068112407,3067880826
3068263167,3067985319
3068377283,3068093294
3068619318,3068263167
3068913761,3068619318
3068966689,3068913761
3068977473,3068913761
3070068408,3068977473
3070291425,3067717328
3070334400,3070068408
3070341351,3070068408
3065878836,3065867203
3065895533,3065867203
3065950046,3065867203
3066089722,3065867203
3066113936,3065867203
3066122800,3065867203
3066133595,3065867203
3066134915,3065878836
3066965969,3066134915
3367327591,3363092774
3209426780,3188785649
3178559449,3175666670
3178089573,3170924966
3163130492,3161711349
3164569200,3161711349
3164891729,3161711349
3166535406,3164891729
3167580779,3166535406
3167644440,3167580779
3167664892,3167644440
3167672117,3167644440
3477204991,3164569200
3157296823,3157285845
3157474214,3157285845
3157743402,3157474214
3166491182,3157285845
3166879725,3166491182
3167841780,3166879725
3170005087,3167841780
3178164877,3157285845
3138104624,3136261923
3146374390,3135838879
3138090740,3135838879
3073950918,3073604764
3073686610,3073604764
3074003276,3073604764
3069018913,3068819718
3069101547,3068819718
3069214930,3069018913
3070253180,3068819718
3070397861,3070253180
3457978100,3068819718
3065720057,3065708434
3065903408,3065708434
3065927216,3065720057
3066005246,3065927216
3066007458,3066005246
3066035661,3065927216
3066120975,3065927216
3067646691,3066120975
3067655094,3066005246
3067696258,3067655094
3067711003,3065708434
3066138966,3065696768
3065401190,3065395888
3065401381,3065395888
3065598181,3065395888
3065758679,3065395888
3064913387,3064785063
3064853322,3064785063
3063655266,3063649324
3063159517,3063126258
3063176913,3063126258
3063190908,3063126258
3063201854,3063126258
3063245397,3063126258
3063302823,3063126258
3062596106,3062591687
3062601064,3062591687
3062612738,3062591687
3063257421,3062596106
3063263806,3062601064
3063280292,3062612738
3063480554,3063280292
3063508895,3063480554
3063914258,3063263806
3063933480,3062596106
3063938195,3063263806
3066455151,3063938195
3062399931,3062398593
3062410288,3062398593
3062414845,3062398593
3062431289,3062398593
3062557567,3062414845
3062553160,3062414845
3061995934,3061946520
3062009727,3061946520
3062151007,3061946520
3062246833,3062009727
3062390880,3062246833
3061721813,3061705709
3061831243,3061721813
3062016225,3061705709
3062017109,3061705709
3062057837,3061831243
3062225291,3062016225
3061479246,3061370319
3141663659,3141596782
3141714509,3141596782
3142052093,3141714509
3142094506,3141714509
3149013219,3141596782
3150686868,3141596782
3083600503,3083405401
3091844643,3083370571
3084274701,3083370571
3071755218,3071669880
3071757331,3071755218
3071889270,3071757331
3072161004,3071669880
3073024368,3071757331
3070023335,3069997594
3070051961,3070023335
3070076374,3069997594
3070234331,3069997594
3070286144,3069997594
3063997344,3063926018
3062909192,3062548570
3141663659,3141596782
3141714509,3141596782
3142052093,3141714509
3142094506,3141714509
3149013219,3141596782
3150686868,3141596782
3083600503,3083405401
3091844643,3083370571
3084274701,3083370571
3071755218,3071669880
3071757331,3071755218
3071889270,3071757331
3072161004,3071669880
3073024368,3071757331
3070023335,3069997594
3070051961,3070023335
3070076374,3069997594
3070234331,3069997594
3070286144,3069997594
3063997344,3063926018
3062909192,3062548570
3067279981,3067270661
3067282083,3067270661
3067290944,3067270661
3067291788,3067279981
3067283790,3067270661
3067292397,3067270661
3067289276,3067270661
3067310337,3067270661
3067315489,3067270661
3067325174,3067270661
3067319692,3067270661
3068227891,3067270661
3068848488,3067319692
3068853301,3067270661
3492918341,3068853301
3072569936,3072257002
3072658155,3072257002
3072775754,3072257002
3072959906,3072257002
3073666247,3072775754
3073664663,3072959906
3074569141,3073664663
3076205550,3074609783
3076660878,3074609783
3076786695,3073664663
3076801705,3073664663
3078247385,3078097407
3080160833,3078137787
3080170649,3078758580
3082664840,3080170649
3062194305,3062168795
3062196883,3062168795
3062198809,3062168795
3062210935,3062198809
3062216851,3062168795
3062248134,3062210935
3062254729,3062210935
3062260934,3062210935
3062261483,3062168795
3062301192,3062168795
3062337843,3062168795
3063032702,3062168795
3069329349,3069286334
3069353557,3069329349
3069390415,3069286334
3069469534,3069286334
3069567928,3069469534
3069743126,3069286334
3070047884,3069286334
3070251279,3069286334
3068946167,3068867653
3069007637,3068867653
3069003174,3068867653
3069497349,3068867653
3069557172,3068867653
3790362594,3746014670
3067278703,3066798977
3876596465,3833404324
3858999533,3833404324
3688451094,3688091443
3689850399,3688451094
3694586521,3689850399
3703823149,3688091443
3730529752,3694586521
3730536697,3703823149
3732331322,3730529752
3732357109,3730529752
3824693477,3688091443
3626289306,3618604163
3579400805,3577682877
3579700343,3577682877
3579701493,3577682877
3579702131,3579400805
3579914145,3579700343
3581111655,3577682877
3582708675,3579914145
3673677138,3577682877
